latitude,longitude,country code
81.0,-66.0,CA
75.0,-89.0,CA
65.0,-82.0,CA
65.0,-77.0,CA
64.0,-77.0,CA
74.0,-114.0,CA
75.0,-90.0,CA
83.0,-82.0,CA
71.0,-69.0,CA
70.0,-80.0,CA
65.0,-78.0,CA
72.0,-97.0,CA
74.0,-77.0,CA
76.0,-111.0,CA
80.0,-71.0,CA
72.0,-105.0,CA
79.0,-105.0,CA
74.0,-96.0,CA
77.0,-100.0,CA
69.0,-117.0,CA
70.0,-103.0,CA
80.0,-73.0,CA
74.0,-113.0,CA
74.0,-80.0,CA
55.0,-83.0,CA
71.0,-96.0,CA
69.0,-99.0,CA
68.0,-67.0,CA
72.0,-72.0,CA
78.0,-75.0,CA
74.0,-102.0,CA
55.0,-80.0,CA
76.0,-98.0,CA
77.0,-98.0,CA
67.0,-88.0,CA
71.0,-123.0,CA
71.0,-89.0,CA
80.0,-69.0,CA
78.0,-116.0,CA
79.0,-94.0,CA
75.0,-91.0,CA
81.0,-64.0,CA
74.0,-78.0,CA
80.0,-84.0,CA
80.0,-72.0,CA
77.0,-115.0,CA
78.0,-95.0,CA
81.0,-68.0,CA
66.0,-121.0,CA
78.0,-99.0,CA
79.0,-111.0,CA
76.0,-122.0,CA
78.0,-93.0,CA
69.0,-86.0,CA
68.0,-87.0,CA
76.0,-121.0,CA
63.0,-74.0,CA
76.0,-110.0,CA
82.0,-64.0,CA
83.0,-72.0,CA
76.0,-85.0,CA
77.0,-110.0,CA
76.0,-78.0,CA
69.0,-107.0,CA
71.0,-118.0,CA
63.0,-82.0,CA
74.0,-125.0,CA
62.0,-71.0,CA
74.0,-112.0,CA
74.0,-86.0,CA
74.0,-93.0,CA
73.0,-103.0,CA
68.0,-81.0,CA
77.0,-102.0,CA
75.0,-83.0,CA
75.0,-118.0,CA
68.0,-94.0,CA
76.0,-108.0,CA
77.0,-97.0,CA
61.0,-79.0,CA
75.0,-116.0,CA
62.0,-84.0,CA
78.0,-92.0,CA
81.0,-89.0,CA
81.0,-80.0,CA
71.0,-99.0,CA
74.0,-118.0,CA
74.0,-82.0,CA
82.0,-87.0,CA
75.0,-122.0,CA
74.0,-87.0,CA
60.0,-71.0,CA
59.0,-124.0,CA
60.0,-72.0,CA
82.0,-78.0,CA
61.0,-131.0,CA
47.0,-86.0,CA
59.0,-116.0,CA
61.0,-132.0,CA
64.0,-106.0,CA
59.0,-95.0,CA
66.0,-134.0,CA
81.0,-71.0,CA
61.0,-77.0,CA
63.0,-100.0,CA
64.0,-120.0,CA
62.0,-83.0,CA
64.0,-119.0,CA
78.0,-111.0,CA
66.0,-61.0,CA
65.0,-109.0,CA
60.0,-95.0,CA
60.0,-122.0,CA
63.0,-141.0,CA
67.0,-139.0,CA
83.0,-76.0,CA
64.0,-101.0,CA
66.0,-138.0,CA
82.0,-69.0,CA
72.0,-98.0,CA
73.0,-101.0,CA
51.0,-83.0,CA
56.0,-74.0,CA
53.0,-75.0,CA
63.0,-130.0,CA
56.0,-80.0,CA
60.0,-74.0,CA
53.0,-68.0,CA
57.0,-65.0,CA
60.0,-73.0,CA
53.0,-86.0,CA
69.0,-74.0,CA
54.0,-67.0,CA
66.0,-68.0,CA
67.0,-67.0,CA
83.0,-67.0,CA
76.0,-114.0,CA
65.0,-140.0,CA
69.0,-119.0,CA
70.0,-121.0,CA
68.0,-100.0,CA
63.0,-127.0,CA
71.0,-78.0,CA
68.0,-75.0,CA
71.0,-70.0,CA
57.0,-68.0,CA
52.0,-72.0,CA
59.0,-77.0,CA
57.0,-70.0,CA
57.0,-76.0,CA
58.0,-74.0,CA
61.0,-76.0,CA
54.0,-72.0,CA
72.0,-117.0,CA
70.0,-115.0,CA
52.0,-132.0,CA
82.0,-79.0,CA
66.0,-112.0,CA
66.0,-72.0,CA
57.0,-67.0,CA
65.0,-104.0,CA
65.0,-102.0,CA
62.0,-92.0,CA
61.0,-96.0,CA
70.0,-134.0,CA
64.0,-110.0,CA
49.0,-112.0,CA
72.0,-76.0,CA
73.0,-112.0,CA
72.0,-122.0,CA
68.0,-97.0,CA
66.0,-132.0,CA
73.0,-93.0,CA
73.0,-99.0,CA
45.0,-60.0,CA
53.0,-59.0,CA
66.0,-103.0,CA
77.0,-89.0,CA
69.0,-130.0,CA
55.0,-65.0,CA
64.0,-105.0,CA
75.0,-81.0,CA
75.0,-82.0,CA
72.0,-80.0,CA
67.0,-89.0,CA
63.0,-125.0,CA
68.0,-68.0,CA
80.0,-81.0,CA
68.0,-92.0,CA
65.0,-58.0,CA
65.0,-130.0,CA
67.0,-120.0,CA
61.0,-121.0,CA
66.0,-122.0,CA
53.0,-69.0,CA
78.0,-74.0,CA
62.0,-70.0,CA
82.0,-80.0,CA
56.0,-114.0,CA
75.0,-88.0,CA
68.0,-71.0,CA
71.0,-116.0,CA
63.0,-93.0,CA
58.0,-80.0,CA
62.0,-101.0,CA
61.0,-95.0,CA
54.0,-63.0,CA
77.0,-120.0,CA
83.0,-74.0,CA
73.0,-120.0,CA
66.0,-126.0,CA
70.0,-119.0,CA
52.0,-65.0,CA
76.0,-107.0,CA
52.0,-60.0,CA
61.0,-97.0,CA
63.0,-131.0,CA
57.0,-78.0,CA
63.0,-102.0,CA
63.0,-101.0,CA
65.0,-110.0,CA
72.0,-78.0,CA
66.0,-105.0,CA
68.0,-127.0,CA
79.0,-110.0,CA
81.0,-82.0,CA
54.0,-57.0,CA
61.0,-129.0,CA
50.0,-53.0,CA
76.0,-113.0,CA
72.0,-82.0,CA
44.0,-60.0,CA
59.0,-80.0,CA
69.0,-111.0,CA
79.0,-84.0,CA
83.0,-77.0,CA
77.0,-113.0,CA
69.0,-69.0,CA
71.0,-108.0,CA
53.0,-63.0,CA
80.0,-78.0,CA
65.0,-136.0,CA
73.0,-108.0,CA
54.0,-62.0,CA
77.0,-114.0,CA
68.0,-126.0,CA
70.0,-104.0,CA
69.0,-103.0,CA
70.0,-76.0,CA
68.0,-79.0,CA
71.0,-81.0,CA
68.0,-122.0,CA
52.0,-71.0,CA
57.0,-63.0,CA
69.0,-132.0,CA
68.0,-124.0,CA
52.0,-59.0,CA
80.0,-75.0,CA
79.0,-85.0,CA
68.0,-125.0,CA
66.0,-63.0,CA
80.0,-87.0,CA
77.0,-81.0,CA
58.0,-81.0,CA
58.0,-61.0,CA
68.0,-99.0,CA
65.0,-120.0,CA
63.0,-97.0,CA
77.0,-82.0,CA
77.0,-105.0,CA
64.0,-103.0,CA
73.0,-95.0,CA
70.0,-140.0,CA
66.0,-140.0,CA
64.0,-102.0,CA
82.0,-92.0,CA
80.0,-89.0,CA
68.0,-73.0,CA
69.0,-72.0,CA
78.0,-97.0,CA
59.0,-117.0,CA
71.0,-98.0,CA
66.0,-78.0,CA
65.0,-80.0,CA
70.0,-77.0,CA
70.0,-126.0,CA
67.0,-96.0,CA
70.0,-99.0,CA
79.0,-86.0,CA
52.0,-85.0,CA
74.0,-92.0,CA
66.0,-100.0,CA
52.0,-80.0,CA
71.0,-100.0,CA
70.0,-72.0,CA
79.0,-96.0,CA
73.0,-87.0,CA
83.0,-68.0,CA
78.0,-89.0,CA
73.0,-106.0,CA
66.0,-123.0,CA
66.0,-124.0,CA
52.0,-75.0,CA
52.0,-74.0,CA
80.0,-94.0,CA
75.0,-101.0,CA
67.0,-77.0,CA
63.0,-122.0,CA
76.0,-112.0,CA
74.0,-116.0,CA
81.0,-93.0,CA
77.0,-83.0,CA
65.0,-121.0,CA
59.0,-135.0,CA
78.0,-85.0,CA
52.0,-61.0,CA
71.0,-91.0,CA
48.0,-64.0,CA
62.0,-130.0,CA
77.0,-85.0,CA
44.0,-67.0,CA
79.0,-106.0,CA
73.0,-110.0,CA
64.0,-130.0,CA
74.0,-89.0,CA
54.0,-58.0,CA
68.0,-72.0,CA
77.0,-84.0,CA
81.0,-85.0,CA
66.0,-94.0,CA
65.0,-91.0,CA
77.0,-112.0,CA
58.0,-64.0,CA
61.0,-68.0,CA
82.0,-89.0,CA
66.0,-96.0,CA
77.0,-118.0,CA
67.0,-111.0,CA
65.0,-63.0,CA
60.0,-63.0,CA
65.0,-70.0,CA
78.0,-81.0,CA
68.0,-107.0,CA
62.0,-119.0,CA
67.0,-123.0,CA
59.0,-81.0,CA
60.0,-86.0,CA
64.0,-78.0,CA
81.0,-88.0,CA
68.0,-131.0,CA
66.0,-88.0,CA
72.0,-86.0,CA
66.0,-87.0,CA
64.0,-85.0,CA
72.0,-84.0,CA
56.0,-73.0,CA
51.0,-72.0,CA
52.0,-73.0,CA
61.0,-75.0,CA
78.0,-79.0,CA
63.0,-129.0,CA
71.0,-80.0,CA
67.0,-70.0,CA
65.0,-65.0,CA
78.0,-94.0,CA
77.0,-117.0,CA
70.0,-133.0,CA
72.0,-123.0,CA
65.0,-103.0,CA
60.0,-81.0,CA
57.0,-80.0,CA
73.0,-118.0,CA
81.0,-72.0,CA
64.0,-98.0,CA
62.0,-95.0,CA
57.0,-66.0,CA
67.0,-100.0,CA
58.0,-71.0,CA
67.0,-124.0,CA
74.0,-108.0,CA
72.0,-112.0,CA
70.0,-88.0,CA
65.0,-95.0,CA
68.0,-93.0,CA
67.0,-90.0,CA
69.0,-127.0,CA
74.0,-115.0,CA
65.0,-99.0,CA
67.0,-125.0,CA
67.0,-73.0,CA
69.0,-131.0,CA
70.0,-90.0,CA
82.0,-83.0,CA
67.0,-110.0,CA
64.0,-97.0,CA
72.0,-110.0,CA
71.0,-113.0,CA
55.0,-56.0,CA
60.0,-75.0,CA
53.0,-71.0,CA
60.0,-76.0,CA
58.0,-73.0,CA
57.0,-64.0,CA
53.0,-72.0,CA
56.0,-70.0,CA
56.0,-72.0,CA
61.0,-73.0,CA
53.0,-70.0,CA
56.0,-64.0,CA
59.0,-72.0,CA
53.0,-74.0,CA
55.0,-69.0,CA
51.0,-61.0,CA
59.0,-71.0,CA
57.0,-72.0,CA
59.0,-74.0,CA
47.0,-71.0,CA
58.0,-72.0,CA
56.0,-71.0,CA
57.0,-71.0,CA
48.0,-87.0,CA
64.0,-70.0,CA
65.0,-137.0,CA
42.0,-81.0,CA
54.0,-83.0,CA
54.0,-82.0,CA
74.0,-84.0,CA
69.0,-109.0,CA
66.0,-93.0,CA
48.0,-67.0,CA
63.0,-81.0,CA
80.0,-95.0,CA
81.0,-91.0,CA
78.0,-98.0,CA
45.0,-68.0,CA
73.0,-114.0,CA
65.0,-93.0,CA
67.0,-103.0,CA
63.0,-96.0,CA
78.0,-104.0,CA
72.0,-83.0,CA
71.0,-76.0,CA
57.0,-88.0,CA
73.0,-100.0,CA
67.0,-131.0,CA
83.0,-71.0,CA
63.0,-103.0,CA
70.0,-89.0,CA
74.0,-79.0,CA
73.0,-90.0,CA
67.0,-98.0,CA
78.0,-83.0,CA
69.0,-122.0,CA
68.0,-84.0,CA
67.0,-68.0,CA
65.0,-72.0,CA
56.0,-86.0,CA
53.0,-85.0,CA
56.0,-89.0,CA
48.0,-68.0,CA
71.0,-90.0,CA
74.0,-117.0,CA
81.0,-75.0,CA
81.0,-81.0,CA
81.0,-73.0,CA
79.0,-81.0,CA
69.0,-110.0,CA
62.0,-120.0,CA
72.0,-108.0,CA
58.0,-92.0,CA
46.0,-54.0,CA
72.0,-77.0,CA
65.0,-131.0,CA
68.0,-76.0,CA
67.0,-106.0,CA
71.0,-114.0,CA
74.0,-88.0,CA
65.0,-89.0,CA
63.0,-99.0,CA
80.0,-77.0,CA
73.0,-115.0,CA
80.0,-102.0,CA
70.0,-136.0,CA
67.0,-66.0,CA
71.0,-84.0,CA
49.0,-61.0,CA
46.0,-85.0,CA
52.0,-84.0,CA
79.0,-107.0,CA
82.0,-81.0,CA
65.0,-73.0,CA
63.0,-84.0,CA
68.0,-116.0,CA
58.0,-119.0,CA
78.0,-91.0,CA
68.0,-128.0,CA
80.0,-80.0,CA
46.0,-55.0,CA
77.0,-121.0,CA
70.0,-120.0,CA
47.0,-59.0,CA
75.0,-107.0,CA
71.0,-124.0,CA
47.0,-69.0,CA
76.0,-109.0,CA
56.0,-78.0,CA
54.0,-86.0,CA
78.0,-90.0,CA
47.0,-67.0,CA
78.0,-84.0,CA
68.0,-123.0,CA
73.0,-123.0,CA
79.0,-89.0,CA
79.0,-97.0,CA
70.0,-107.0,CA
80.0,-98.0,CA
46.0,-86.0,CA
71.0,-112.0,CA
70.0,-109.0,CA
71.0,-82.0,CA
69.0,-112.0,CA
63.0,-79.0,CA
71.0,-109.0,CA
60.0,-67.0,CA
70.0,-108.0,CA
74.0,-110.0,CA
67.0,-91.0,CA
72.0,-111.0,CA
73.0,-109.0,CA
78.0,-109.0,CA
66.0,-95.0,CA
82.0,-85.0,CA
66.0,-131.0,CA
71.0,-106.0,CA
66.0,-92.0,CA
55.0,-60.0,CA
46.0,-48.0,CA
55.0,-63.0,CA
55.0,-58.0,CA
69.0,-71.0,CA
44.0,-61.0,CA
48.0,-66.0,CA
55.0,-59.0,CA
56.0,-61.0,CA
75.0,-84.0,CA
54.0,-59.0,CA
44.0,-63.0,CA
56.0,-62.0,CA
-12.0,97.0,CC
-1.0,29.0,CD
-1.0,30.0,CD
-2.0,29.0,CD
-8.0,29.0,CD
-9.0,29.0,CD
-8.0,31.0,CD
0.0,30.0,CD
2.0,31.0,CD
1.0,30.0,CD
-7.0,28.0,CD
-8.0,25.0,CD
-8.0,24.0,CD
4.0,29.0,CD
1.0,29.0,CD
-4.0,25.0,CD
-4.0,26.0,CD
4.0,23.0,CD
-8.0,22.0,CD
4.0,25.0,CD
4.0,20.0,CD
3.0,27.0,CD
-7.0,22.0,CD
-5.0,26.0,CD
-7.0,30.0,CD
-5.0,28.0,CD
4.0,24.0,CD
2.0,25.0,CD
3.0,24.0,CD
-6.0,22.0,CD
3.0,25.0,CD
-5.0,27.0,CD
-7.0,29.0,CD
-6.0,27.0,CD
3.0,26.0,CD
-6.0,28.0,CD
4.0,26.0,CD
3.0,28.0,CD
2.0,26.0,CD
-4.0,27.0,CD
-8.0,27.0,CD
4.0,27.0,CD
4.0,28.0,CD
-7.0,26.0,CD
-9.0,24.0,CD
3.0,31.0,CD
2.0,30.0,CD
-9.0,22.0,CD
3.0,30.0,CD
-5.0,25.0,CD
3.0,20.0,CD
4.0,21.0,CD
3.0,23.0,CD
5.0,25.0,CD
3.0,21.0,CD
-9.0,23.0,CD
5.0,27.0,CD
3.0,29.0,CD
-2.0,26.0,CD
-3.0,28.0,CD
-10.0,25.0,CD
-2.0,24.0,CD
5.0,23.0,CD
0.0,29.0,CD
0.0,26.0,CD
-1.0,24.0,CD
-5.0,29.0,CD
0.0,22.0,CD
-1.0,26.0,CD
-0.0,23.0,CD
-5.0,21.0,CD
-4.0,28.0,CD
-3.0,27.0,CD
1.0,23.0,CD
3.0,22.0,CD
-0.0,24.0,CD
-2.0,25.0,CD
-3.0,21.0,CD
-1.0,23.0,CD
-2.0,23.0,CD
-5.0,22.0,CD
1.0,22.0,CD
-2.0,21.0,CD
-2.0,22.0,CD
1.0,25.0,CD
-0.0,21.0,CD
-1.0,22.0,CD
0.0,25.0,CD
-1.0,25.0,CD
1.0,24.0,CD
-1.0,21.0,CD
-0.0,20.0,CD
2.0,23.0,CD
-4.0,23.0,CD
-3.0,20.0,CD
-3.0,23.0,CD
-5.0,20.0,CD
-8.0,23.0,CD
2.0,28.0,CD
-4.0,24.0,CD
-4.0,29.0,CD
-6.0,21.0,CD
-1.0,20.0,CD
-6.0,26.0,CD
-3.0,25.0,CD
-4.0,22.0,CD
-3.0,26.0,CD
4.0,22.0,CD
-4.0,21.0,CD
-2.0,20.0,CD
-4.0,20.0,CD
-2.0,27.0,CD
1.0,20.0,CD
-3.0,22.0,CD
2.0,21.0,CD
4.0,30.0,CD
2.0,24.0,CD
2.0,22.0,CD
5.0,26.0,CD
2.0,20.0,CD
-5.0,24.0,CD
5.0,20.0,CD
1.0,21.0,CD
2.0,27.0,CD
-8.0,26.0,CD
2.0,29.0,CD
-6.0,24.0,CD
-7.0,24.0,CD
-1.0,27.0,CD
-2.0,28.0,CD
-3.0,29.0,CD
-3.0,24.0,CD
-7.0,23.0,CD
1.0,27.0,CD
-1.0,28.0,CD
-9.0,28.0,CD
1.0,28.0,CD
-9.0,26.0,CD
5.0,28.0,CD
0.0,27.0,CD
-8.0,30.0,CD
-9.0,27.0,CD
0.0,28.0,CD
-5.0,23.0,CD
1.0,26.0,CD
-7.0,27.0,CD
-6.0,25.0,CD
-10.0,28.0,CD
-6.0,29.0,CD
-6.0,23.0,CD
-9.0,25.0,CD
-7.0,25.0,CD
-10.0,24.0,CD
-7.0,20.0,CD
-10.0,23.0,CD
-10.0,22.0,CD
-7.0,21.0,CD
-6.0,20.0,CD
-8.0,28.0,CD
-10.0,27.0,CD
-10.0,26.0,CD
5.0,24.0,CD
-10.0,29.0,CD
5.0,29.0,CD
-9.0,30.0,CD
4.0,31.0,CD
5.0,30.0,CD
0.0,19.0,CD
-12.0,29.0,CD
-12.0,30.0,CD
-13.0,30.0,CD
-11.0,24.0,CD
-11.0,28.0,CD
-11.0,23.0,CD
-11.0,25.0,CD
-13.0,28.0,CD
-11.0,26.0,CD
-12.0,26.0,CD
-11.0,27.0,CD
-11.0,22.0,CD
-12.0,27.0,CD
-12.0,28.0,CD
-13.0,29.0,CD
-11.0,29.0,CD
-5.0,13.0,CD
-3.0,16.0,CD
-4.0,14.0,CD
-5.0,14.0,CD
-5.0,18.0,CD
-6.0,13.0,CD
-7.0,18.0,CD
-5.0,15.0,CD
4.0,19.0,CD
-6.0,15.0,CD
-6.0,19.0,CD
-5.0,19.0,CD
-6.0,18.0,CD
-1.0,18.0,CD
-5.0,16.0,CD
-6.0,14.0,CD
-7.0,17.0,CD
3.0,19.0,CD
-8.0,17.0,CD
-3.0,18.0,CD
-8.0,18.0,CD
-7.0,19.0,CD
-6.0,17.0,CD
-4.0,18.0,CD
-5.0,17.0,CD
-4.0,15.0,CD
-2.0,17.0,CD
-4.0,19.0,CD
-1.0,19.0,CD
5.0,19.0,CD
-3.0,19.0,CD
-6.0,12.0,CD
-6.0,16.0,CD
-2.0,18.0,CD
-0.0,18.0,CD
-3.0,17.0,CD
1.0,19.0,CD
2.0,19.0,CD
1.0,18.0,CD
-4.0,16.0,CD
-4.0,17.0,CD
2.0,18.0,CD
-2.0,19.0,CD
-8.0,19.0,CD
-1.0,17.0,CD
-2.0,16.0,CD
3.0,18.0,CD
-5.0,12.0,CD
-16.0,12.0,CD
-3.0,30.0,CD
-12.0,25.0,CD
5.0,21.0,CF
6.0,20.0,CF
5.0,20.0,CF
5.0,27.0,CF
6.0,26.0,CF
5.0,22.0,CF
4.0,21.0,CF
6.0,21.0,CF
9.0,21.0,CF
6.0,22.0,CF
5.0,26.0,CF
5.0,23.0,CF
8.0,23.0,CF
5.0,24.0,CF
8.0,22.0,CF
5.0,25.0,CF
4.0,22.0,CF
6.0,23.0,CF
7.0,21.0,CF
6.0,25.0,CF
7.0,25.0,CF
7.0,22.0,CF
4.0,23.0,CF
7.0,23.0,CF
9.0,24.0,CF
9.0,23.0,CF
10.0,23.0,CF
7.0,20.0,CF
8.0,24.0,CF
8.0,21.0,CF
8.0,20.0,CF
10.0,24.0,CF
6.0,24.0,CF
9.0,22.0,CF
10.0,22.0,CF
11.0,22.0,CF
11.0,23.0,CF
9.0,20.0,CF
6.0,27.0,CF
10.0,21.0,CF
7.0,26.0,CF
7.0,24.0,CF
8.0,25.0,CF
13.0,22.0,CF
5.0,19.0,CF
5.0,15.0,CF
7.0,17.0,CF
4.0,18.0,CF
5.0,16.0,CF
4.0,15.0,CF
6.0,15.0,CF
5.0,17.0,CF
8.0,19.0,CF
4.0,17.0,CF
6.0,17.0,CF
6.0,16.0,CF
7.0,16.0,CF
7.0,18.0,CF
5.0,18.0,CF
4.0,16.0,CF
7.0,15.0,CF
4.0,19.0,CF
7.0,19.0,CF
3.0,16.0,CF
6.0,18.0,CF
6.0,19.0,CF
8.0,16.0,CF
8.0,17.0,CF
8.0,18.0,CF
9.0,19.0,CF
3.0,15.0,CF
2.0,16.0,CF
6.0,14.0,CF
5.0,14.0,CF
49.0,21.0,CF
0.0,20.0,CG
2.0,15.0,CG
-4.0,12.0,CG
-3.0,16.0,CG
-5.0,15.0,CG
-4.0,15.0,CG
1.0,14.0,CG
2.0,14.0,CG
2.0,16.0,CG
-4.0,14.0,CG
-5.0,12.0,CG
-3.0,14.0,CG
2.0,17.0,CG
1.0,17.0,CG
1.0,16.0,CG
1.0,15.0,CG
-2.0,16.0,CG
0.0,15.0,CG
0.0,14.0,CG
-3.0,13.0,CG
-3.0,15.0,CG
-4.0,13.0,CG
-3.0,12.0,CG
-0.0,16.0,CG
1.0,18.0,CG
-0.0,17.0,CG
-1.0,15.0,CG
-2.0,15.0,CG
-4.0,16.0,CG
-2.0,14.0,CG
3.0,17.0,CG
3.0,19.0,CG
1.0,13.0,CG
-1.0,16.0,CG
3.0,18.0,CG
-5.0,13.0,CG
-4.0,11.0,CG
-2.0,12.0,CG
-2.0,13.0,CG
-5.0,14.0,CG
4.0,18.0,CG
2.0,13.0,CG
-1.0,17.0,CG
2.0,18.0,CG
-0.0,18.0,CG
4.0,17.0,CG
4.0,19.0,CG
-1.0,14.0,CG
-1.0,18.0,CG
-3.0,17.0,CG
-3.0,11.0,CG
-2.0,17.0,CG
51.0,15.0,CG
47.0,8.0,CH
46.0,8.0,CH
47.0,7.0,CH
47.0,9.0,CH
48.0,8.0,CH
47.0,10.0,CH
46.0,9.0,CH
48.0,9.0,CH
46.0,7.0,CH
47.0,6.0,CH
46.0,6.0,CH
46.0,10.0,CH
7.0,-8.0,CI
10.0,-6.0,CI
10.0,-5.0,CI
9.0,-6.0,CI
9.0,-8.0,CI
7.0,-6.0,CI
6.0,-6.0,CI
6.0,-5.0,CI
7.0,-5.0,CI
5.0,-6.0,CI
8.0,-6.0,CI
8.0,-4.0,CI
7.0,-4.0,CI
6.0,-8.0,CI
6.0,-7.0,CI
9.0,-3.0,CI
8.0,-8.0,CI
7.0,-7.0,CI
7.0,-3.0,CI
9.0,-7.0,CI
10.0,-7.0,CI
9.0,-4.0,CI
10.0,-3.0,CI
8.0,-3.0,CI
6.0,-4.0,CI
10.0,-8.0,CI
5.0,-5.0,CI
8.0,-7.0,CI
9.0,-5.0,CI
5.0,-7.0,CI
8.0,-5.0,CI
6.0,-3.0,CI
10.0,-4.0,CI
11.0,-6.0,CI
5.0,-4.0,CI
4.0,-7.0,CI
5.0,-8.0,CI
4.0,-8.0,CI
7.0,-9.0,CI
5.0,-3.0,CI
1.0,-6.0,CI
11.0,-7.0,CI
-21.0,-160.0,CK
-18.0,-163.0,CK
-10.0,-161.0,CK
-9.0,-158.0,CK
-21.0,-161.0,CK
-13.0,-163.0,CK
-20.0,-158.0,CK
-19.0,-160.0,CK
-20.0,-157.0,CK
-22.0,-158.0,CK
-19.0,-159.0,CK
-11.0,-166.0,CK
-12.0,-165.0,CK
-20.0,-159.0,CK
-20.0,-168.0,CK
-18.0,-168.0,CK
-22.0,-70.0,CL
-55.0,-67.0,CL
-23.0,-67.0,CL
-49.0,-73.0,CL
-35.0,-71.0,CL
-35.0,-70.0,CL
-50.0,-73.0,CL
-39.0,-71.0,CL
-33.0,-70.0,CL
-51.0,-72.0,CL
-42.0,-72.0,CL
-54.0,-69.0,CL
-54.0,-70.0,CL
-25.0,-68.0,CL
-34.0,-72.0,CL
-32.0,-70.0,CL
-24.0,-68.0,CL
-27.0,-68.0,CL
-45.0,-72.0,CL
-48.0,-72.0,CL
-38.0,-71.0,CL
-34.0,-70.0,CL
-37.0,-71.0,CL
-42.0,-74.0,CL
-47.0,-72.0,CL
-52.0,-69.0,CL
-43.0,-72.0,CL
-40.0,-72.0,CL
-44.0,-72.0,CL
-28.0,-69.0,CL
-29.0,-70.0,CL
-26.0,-69.0,CL
-48.0,-73.0,CL
-49.0,-74.0,CL
-36.0,-71.0,CL
-54.0,-71.0,CL
-24.0,-67.0,CL
-53.0,-69.0,CL
-52.0,-72.0,CL
-51.0,-73.0,CL
-50.0,-74.0,CL
-26.0,-68.0,CL
-30.0,-70.0,CL
-55.0,-69.0,CL
-36.0,-70.0,CL
-52.0,-71.0,CL
-50.0,-76.0,CL
-34.0,-71.0,CL
-48.0,-75.0,CL
-27.0,-70.0,CL
-51.0,-75.0,CL
-36.0,-73.0,CL
-29.0,-71.0,CL
-27.0,-71.0,CL
-52.0,-73.0,CL
-25.0,-69.0,CL
-53.0,-72.0,CL
-31.0,-72.0,CL
-28.0,-71.0,CL
-24.0,-69.0,CL
-21.0,-70.0,CL
-43.0,-74.0,CL
-32.0,-71.0,CL
-41.0,-73.0,CL
-31.0,-71.0,CL
-45.0,-74.0,CL
-50.0,-75.0,CL
-52.0,-74.0,CL
-53.0,-71.0,CL
-47.0,-74.0,CL
-46.0,-73.0,CL
-53.0,-74.0,CL
-33.0,-72.0,CL
-36.0,-72.0,CL
-54.0,-72.0,CL
-52.0,-75.0,CL
-40.0,-74.0,CL
-53.0,-70.0,CL
-37.0,-72.0,CL
-41.0,-74.0,CL
-20.0,-70.0,CL
-33.0,-71.0,CL
-23.0,-68.0,CL
-35.0,-72.0,CL
-28.0,-70.0,CL
-18.0,-69.0,CL
-18.0,-70.0,CL
-53.0,-73.0,CL
-24.0,-70.0,CL
-39.0,-72.0,CL
-20.0,-69.0,CL
-22.0,-68.0,CL
-21.0,-69.0,CL
-39.0,-73.0,CL
-55.0,-71.0,CL
-47.0,-76.0,CL
-19.0,-69.0,CL
-25.0,-70.0,CL
-37.0,-73.0,CL
-30.0,-71.0,CL
-21.0,-68.0,CL
-45.0,-73.0,CL
-22.0,-69.0,CL
-56.0,-68.0,CL
-44.0,-73.0,CL
-43.0,-73.0,CL
-23.0,-70.0,CL
-44.0,-74.0,CL
-44.0,-75.0,CL
-37.0,-74.0,CL
-42.0,-73.0,CL
-19.0,-70.0,CL
-55.0,-68.0,CL
-56.0,-69.0,CL
-49.0,-75.0,CL
-55.0,-70.0,CL
-56.0,-67.0,CL
-45.0,-71.0,CL
-46.0,-75.0,CL
-51.0,-74.0,CL
-54.0,-73.0,CL
-27.0,-69.0,CL
-49.0,-76.0,CL
-51.0,-76.0,CL
-53.0,-75.0,CL
-47.0,-75.0,CL
-46.0,-74.0,CL
-40.0,-73.0,CL
-55.0,-72.0,CL
-38.0,-73.0,CL
-34.0,-79.0,CL
-26.0,-70.0,CL
-38.0,-72.0,CL
-41.0,-72.0,CL
-30.0,-72.0,CL
-48.0,-74.0,CL
-38.0,-74.0,CL
-34.0,-81.0,CL
-23.0,-71.0,CL
-26.0,-71.0,CL
-25.0,-71.0,CL
-32.0,-72.0,CL
-31.0,-70.0,CL
-45.0,-75.0,CL
-47.0,-73.0,CL
-35.0,-73.0,CL
-46.0,-72.0,CL
-23.0,-69.0,CL
-30.0,-69.0,CL
-24.0,-71.0,CL
-55.0,-73.0,CL
-48.0,-76.0,CL
-29.0,-72.0,CL
-19.0,-68.0,CL
-52.0,-70.0,CL
-54.0,-74.0,CL
-44.0,-71.0,CL
-55.0,-66.0,CL
-26.0,-80.0,CL
-56.0,-70.0,CL
-15.0,-75.0,CL
-39.0,-74.0,CL
-20.0,-68.0,CL
-18.0,-68.0,CL
-57.0,-69.0,CL
-32.0,-73.0,CL
-54.0,-68.0,CL
-37.0,-83.0,CL
-27.0,-109.0,CL
-26.0,-105.0,CL
-75.0,-72.0,CL
-52.0,-68.0,CL
5.0,13.0,CM
4.0,13.0,CM
10.0,14.0,CM
3.0,12.0,CM
5.0,10.0,CM
4.0,12.0,CM
10.0,15.0,CM
3.0,13.0,CM
2.0,14.0,CM
3.0,14.0,CM
2.0,13.0,CM
3.0,11.0,CM
2.0,11.0,CM
